date,dictatorship_basket_yield,democracy_basket_yield,dictatorship_duration,democracy_duration,dictatorship_price_return,dictatorship_carry,dictatorship_total_return,democracy_price_return,democracy_carry,democracy_total_return,index_return,cumulative_index
2011-07-08,4.155010014833262,3.4558614687091316,7.916371506905264,7.948612108054899,0.001960198903444342,0.0008038021817730232,0.0027640010852173656,0.007932116985799627,0.0006837796051280575,0.008615896590927685,-0.005851895505710319,90.37763761838455
2011-07-15,4.219762129068914,3.41434777399434,7.916371506905264,8.201835253050877,-0.005126017921469935,0.0007990403874679349,-0.004326977534002,0.003404884847961697,0.0006645887439825254,0.0040694735919442225,-0.008396451125946221,89.61878620124331
2011-07-22,4.398435726223601,3.43924208353389,7.916371506905264,8.2072870639561,-0.014144465735516363,0.0008114927171286372,-0.013332973018387727,-0.0020431474465006914,0.0006566053411527576,-0.0013865421053479337,-0.011946430913039794,88.54816156337967
2011-07-29,4.366052185926404,3.3561304863548136,7.916371506905264,8.20357308944497,0.0025636013570145256,0.0008458530242737694,0.003409454381288295,0.00681812062039063,0.000661392708371902,0.007479513328762532,-0.004070058947474238,88.18776532612624
2011-08-05,4.250437250713714,3.070683174502118,7.934628872514442,8.292647768519778,0.00917361603032499,0.0008396254203704623,0.010013241450695452,0.02367114013665226,0.0006454097089143873,0.024316549845566648,-0.014303308394871195,86.92638852201213
2011-08-12,4.131273501876948,2.894899798672619,7.934628872514442,8.288022955569286,0.00945520122077258,0.0008173917789834064,0.010272592999755987,0.014568966540823515,0.0005905159950965611,0.015159482535920076,-0.004886889536164089,86.50158886352737
2011-08-19,4.152575875195873,2.7890894957739603,7.934628872514442,8.320984147694398,-0.001690264263894204,0.0007944756734378747,-0.0008957885904563292,0.008804458530824805,0.0005567114997447344,0.00936117003056954,-0.01025695862102587,85.6143456459012
2011-08-26,4.183343989180954,2.847221141105357,7.934628872514442,8.320984147694398,-0.0024413356557883956,0.000798572283691514,-0.0016427633720968817,-0.00483712499281945,0.0005363633645719154,-0.004300761628247534,0.0026579982561506523,85.84190842732949
2011-09-02,4.217749459913013,2.7032656762398535,7.934628872514442,8.344432251933618,-0.0027299464144304696,0.0008044892286886449,-0.0019254571857418247,0.012012266238658042,0.0005475425271356456,0.012559808765793688,-0.014485265951535512,84.59846555397226
2011-09-09,4.287119043609826,2.640216918087745,7.934628872514442,8.5976553969296,-0.00550421901675037,0.0008111056653678871,-0.004693113351382483,0.005420714957961841,0.0005198587838922795,0.005940573741854121,-0.010633687093236604,83.69887194270336
